Serial_number: -1717986918 
Time Data_Count Cycle State Desired_force_(psi) Measured_force_(psi) Toe_sensor Heel_Sensor
1484939767268 0 0 0 196.000 0.000 44914.62 38178.65
1484939767317 1 0 1 196.000 -0.484 44744.72 37787.37
1484939767463 2 0 1 196.000 -0.968 226372.11 1374145.38
1484939767471 3 0 1 196.000 -0.484 226372.11 1489530.00
1484939767479 4 0 1 196.000 -0.968 226372.11 1374145.38
1484939767603 5 0 1 196.000 -0.484 229530.00 1625893.64
1484939767610 6 0 1 196.000 -0.968 226372.11 1489530.00
1484939767617 7 0 1 196.000 -0.968 229530.00 1489530.00
1484939767624 8 0 1 196.000 -0.484 229530.00 1625893.64
1484939767631 9 0 1 196.000 -0.484 229530.00 1489530.00
1484939767638 10 0 1 196.000 -0.484 232773.24 1374145.38
1484939767746 11 0 1 196.000 -0.484 232773.24 1374145.38
1484939767753 12 0 1 196.000 -0.968 229530.00 1275244.29
1484939767848 13 0 1 196.000 -0.484 232773.24 1275244.29
1484939767855 14 0 2 196.000 -0.968 232773.24 1374145.38
1484939767862 15 0 2 196.000 -0.484 232773.24 1625893.64
1484939767976 16 0 2 196.000 -0.484 232773.24 1275244.29
1484939767983 17 0 2 196.000 -0.484 229530.00 1275244.29
1484939767990 18 0 2 196.000 -0.484 229530.00 1275244.29
1484939768090 19 0 2 196.000 -0.484 229530.00 1275244.29
1484939768198 20 0 2 196.000 -0.484 229530.00 1275244.29
1484939768205 21 0 2 196.000 -0.484 229530.00 1275244.29
1484939768211 22 0 2 196.000 -0.484 236105.34 1189530.00
1484939768218 23 0 2 196.000 -0.484 236105.34 1275244.29
1484939768225 24 0 2 196.000 -0.484 229530.00 1189530.00
1484939768330 25 0 2 196.000 -0.484 229530.00 1275244.29
1484939768337 26 0 2 196.000 -0.484 232773.24 1275244.29
1484939768344 27 0 2 196.000 -0.484 226372.11 1114530.00
1484939768453 28 1 2 196.000 -0.484 226372.11 1048353.53
1484939768564 29 1 1 196.000 4.354 239530.00 1048353.53
1484939768777 30 1 1 196.000 -0.968 226372.11 889530.00
1484939768984 31 1 1 196.000 116.105 9984.55 37149.05
1484939769190 32 1 2 196.000 -0.484 236105.34 1048353.53
1484939769347 33 1 2 196.000 -0.968 266453.08 1275244.29
1484939769354 34 1 2 196.000 -0.968 266453.08 1374145.38
1484939769455 35 1 2 196.000 -0.484 266453.08 1374145.38
1484939769564 36 2 2 196.000 -0.484 258186.72 1275244.29
1484939769572 37 2 1 196.000 -0.484 258186.72 1275244.29
1484939769579 38 2 1 196.000 -0.484 262257.27 1275244.29
1484939769586 39 2 1 196.000 -0.484 262257.27 1275244.29
1484939769593 40 2 1 196.000 -0.484 262257.27 1275244.29
1484939769698 41 2 1 196.000 -0.968 254235.88 1114530.00
1484939769705 42 2 1 196.000 -0.968 266453.08 1275244.29
1484939769821 43 2 1 196.000 -0.968 246672.86 1114530.00
1484939769929 44 2 1 196.000 -0.484 223296.23 846672.86
1484939769936 45 2 1 196.000 -0.968 198832.33 1048353.53
1484939769943 46 2 1 196.000 -0.484 183078.39 62404.49
1484939769950 47 2 1 196.000 51.280 55706.47 25967.25
1484939770159 48 2 1 196.000 113.686 9574.54 12086.39
1484939770268 49 2 2 196.000 -0.968 81837.69 316802.73
1484939770473 50 2 2 196.000 -0.968 270780.00 1114530.00
1484939770589 51 2 2 196.000 -0.968 266453.08 1189530.00
1484939770596 52 2 2 196.000 -0.968 266453.08 1114530.00
1484939770603 53 2 2 196.000 -0.968 270780.00 1114530.00
1484939770706 54 3 2 196.000 -0.484 258186.72 1189530.00
